"CIPCODE","CIPTitle","INSTNM","lat","lng"
11.0301,"Data Processing and Data Processing Technology/Technician.","Louisiana State University-Eunice",30.47329,-92.43452
11.0401,"Information Science/Studies.","Louisiana State University-Shreveport",32.42877,-93.70376
11.0701,"Computer Science.","Louisiana State University-Shreveport",32.42877,-93.70376
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Louisiana College",31.32229,-92.42557
11.0701,"Computer Science.","Louisiana Tech University",32.52552,-92.64964
11.0701,"Computer Science.","Louisiana Tech University",32.52552,-92.64964
11.9999,"Computer and Information Sciences and Support Services, Other.","Louisiana Tech University",32.52552,-92.64964
11.9999,"Computer and Information Sciences and Support Services, Other.","Loyola University New Orleans",29.93614,-90.12042
11.0101,"Computer and Information Sciences, General.","Loyola University New Orleans",29.93614,-90.12042
11.0101,"Computer and Information Sciences, General.","Loyola University New Orleans",29.93614,-90.12042
11.0103,"Information Technology.","McNeese State University",30.18076,-93.21565
11.0701,"Computer Science.","McNeese State University",30.18076,-93.21565
11.0701,"Computer Science.","University of New Orleans",30.02854,-90.06851
11.0701,"Computer Science.","University of New Orleans",30.02854,-90.06851
11.0701,"Computer Science.","University of Louisiana at Monroe",32.52796,-92.07385
11.0901,"Computer Systems Networking and Telecommunications.","Northwest Louisiana Technical College",32.58643,-93.26935
11.0901,"Computer Systems Networking and Telecommunications.","Northwest Louisiana Technical College",32.58643,-93.26935
11.1001,"Network and System Administration/Administrator.","Northwest Louisiana Technical College",32.58643,-93.26935
11.1001,"Network and System Administration/Administrator.","Northwest Louisiana Technical College",32.58643,-93.26935
11.1001,"Network and System Administration/Administrator.","Northwest Louisiana Technical College",32.58643,-93.26935
11.0401,"Information Science/Studies.","Northwestern State University of Louisiana",31.75068,-93.09771
11.0901,"Computer Systems Networking and Telecommunications.","Remington College-Lafayette Campus",30.16868,-92.02379
11.0901,"Computer Systems Networking and Telecommunications.","SOWELA Technical Community College",30.21733,-93.16252
11.0202,"Computer Programming, Specific Applications.","SOWELA Technical Community College",30.21733,-93.16252
11.0901,"Computer Systems Networking and Telecommunications.","SOWELA Technical Community College",30.21733,-93.16252
11.0901,"Computer Systems Networking and Telecommunications.","SOWELA Technical Community College",30.21733,-93.16252
11.0202,"Computer Programming, Specific Applications.","SOWELA Technical Community College",30.21733,-93.16252
11.0202,"Computer Programming, Specific Applications.","SOWELA Technical Community College",30.21733,-93.16252
11.0701,"Computer Science.","Southeastern Louisiana University",30.51358,-90.46856
11.0103,"Information Technology.","Southeastern Louisiana University",30.51358,-90.46856
11.0701,"Computer Science.","Southern University and A & M College",30.52456,-91.19011
11.0701,"Computer Science.","Southern University and A & M College",30.52456,-91.19011
11.0401,"Information Science/Studies.","Southern University at New Orleans",30.02669,-90.04438
11.0401,"Information Science/Studies.","Southern University at New Orleans",30.02669,-90.04438
11.0401,"Information Science/Studies.","Southern University at Shreveport",32.54563,-93.83456
11.0701,"Computer Science.","Southern University at Shreveport",32.54563,-93.83456
11.0901,"Computer Systems Networking and Telecommunications.","Southern University at Shreveport",32.54563,-93.83456
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Southern University at Shreveport",32.54563,-93.83456
11.0701,"Computer Science.","University of Louisiana at Lafayette",30.21528,-92.01941
11.0104,"Informatics.","University of Louisiana at Lafayette",30.21528,-92.01941
11.0701,"Computer Science.","University of Louisiana at Lafayette",30.21528,-92.01941
11.0701,"Computer Science.","University of Louisiana at Lafayette",30.21528,-92.01941
11.0901,"Computer Systems Networking and Telecommunications.","Northshore Technical Community College",30.7591,-89.84528
11.1001,"Network and System Administration/Administrator.","Northshore Technical Community College",30.7591,-89.84528
11.0901,"Computer Systems Networking and Telecommunications.","Northshore Technical Community College",30.7591,-89.84528
11.0901,"Computer Systems Networking and Telecommunications.","Northshore Technical Community College",30.7591,-89.84528
11.1001,"Network and System Administration/Administrator.","Northshore Technical Community College",30.7591,-89.84528
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Tulane University of Louisiana",29.9397,-90.12041
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Tulane University of Louisiana",29.9397,-90.12041
11.0701,"Computer Science.","Tulane University of Louisiana",29.9397,-90.12041
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Tulane University of Louisiana",29.9397,-90.12041
11.0101,"Computer and Information Sciences, General.","Tulane University of Louisiana",29.9397,-90.12041
11.0101,"Computer and Information Sciences, General.","Tulane University of Louisiana",29.9397,-90.12041
11.0101,"Computer and Information Sciences, General.","Tulane University of Louisiana",29.9397,-90.12041
11.0101,"Computer and Information Sciences, General.","Tulane University of Louisiana",29.9397,-90.12041
11.0202,"Computer Programming, Specific Applications.","Tulane University of Louisiana",29.9397,-90.12041
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Tulane University of Louisiana",29.9397,-90.12041
11.0701,"Computer Science.","Tulane University of Louisiana",29.9397,-90.12041
11.0101,"Computer and Information Sciences, General.","Tulane University of Louisiana",29.9397,-90.12041
11.0202,"Computer Programming, Specific Applications.","Tulane University of Louisiana",29.9397,-90.12041
11.0202,"Computer Programming, Specific Applications.","Tulane University of Louisiana",29.9397,-90.12041
11.0202,"Computer Programming, Specific Applications.","Tulane University of Louisiana",29.9397,-90.12041
11.9999,"Computer and Information Sciences and Support Services, Other.","Xavier University of Louisiana",29.96416,-90.10731
11.0101,"Computer and Information Sciences, General.","Xavier University of Louisiana",29.96416,-90.10731
11.0701,"Computer Science.","Xavier University of Louisiana",29.96416,-90.10731
11.1001,"Network and System Administration/Administrator.","South Central Louisiana Technical College",29.69073,-91.19785
11.0901,"Computer Systems Networking and Telecommunications.","South Central Louisiana Technical College",29.69073,-91.19785
11.0901,"Computer Systems Networking and Telecommunications.","South Central Louisiana Technical College",29.69073,-91.19785
11.1001,"Network and System Administration/Administrator.","South Central Louisiana Technical College",29.69073,-91.19785
11.1003,"Computer and Information Systems Security/Information Assurance.","Kaplan University-Maine Campus",43.68985,-70.27115
11.0103,"Information Technology.","Kaplan University-Maine Campus",43.68985,-70.27115
11.0103,"Information Technology.","Kaplan University-Maine Campus",43.68985,-70.27115
11.0103,"Information Technology.","Kaplan University-Maine Campus",43.68985,-70.27115
11.0103,"Information Technology.","Kaplan University-Maine Campus",43.68985,-70.27115
11.0701,"Computer Science.","Bowdoin College",43.9069,-69.96524
11.0701,"Computer Science.","Bowdoin College",43.9069,-69.96524
11.1001,"Network and System Administration/Administrator.","Central Maine Community College",44.13435,-70.2355
11.0701,"Computer Science.","Colby College",44.56421,-69.66337
11.0701,"Computer Science.","Colby College",44.56421,-69.66337
11.1001,"Network and System Administration/Administrator.","Eastern Maine Community College",44.82605,-68.74445
11.0803,"Computer Graphics.","Eastern Maine Community College",44.82605,-68.74445
11.0803,"Computer Graphics.","Eastern Maine Community College",44.82605,-68.74445
11.1006,"Computer Support Specialist.","Eastern Maine Community College",44.82605,-68.74445
11.0104,"Informatics.","Eastern Maine Community College",44.82605,-68.74445
11.0101,"Computer and Information Sciences, General.","Kennebec Valley Community College",44.59429,-69.61161
11.0101,"Computer and Information Sciences, General.","Kennebec Valley Community College",44.59429,-69.61161
11.0103,"Information Technology.","University of Maine at Augusta",44.33775,-69.7964
11.0899,"Computer Software and Media Applications, Other.","University of Maine at Augusta",44.33775,-69.7964
11.1003,"Computer and Information Systems Security/Information Assurance.","University of Maine at Augusta",44.33775,-69.7964
11.0103,"Information Technology.","University of Maine at Augusta",44.33775,-69.7964
11.1003,"Computer and Information Systems Security/Information Assurance.","University of Maine at Augusta",44.33775,-69.7964
11.0701,"Computer Science.","University of Maine at Farmington",44.668,-70.14747
11.0701,"Computer Science.","University of Maine at Farmington",44.668,-70.14747
11.0101,"Computer and Information Sciences, General.","University of Maine at Fort Kent",47.25031,-68.58836
11.1003,"Computer and Information Systems Security/Information Assurance.","University of Maine at Fort Kent",47.25031,-68.58836
11.0101,"Computer and Information Sciences, General.","University of Maine at Fort Kent",47.25031,-68.58836
11.0701,"Computer Science.","University of Maine",44.89513,-68.67358
11.0701,"Computer Science.","University of Maine",44.89513,-68.67358
